ID,Update_Time,Commitment_Time,Proof_Time
837079909225686060449680037079476341271606723318869771864284108457063676036215013983564590979378419802358234226557975236039135212970444777684590033018277795652194529747943700386083080194411310963774741293848456287774523788450497564620105230896169477534995291624921427018436725392190752258233131784680941206924374824784523484131262128469800904730642071005955910190878707373316984354892359388633204825799250938732762089625229616711728776548963054742270054588731677,0.765404224395752,14.004222631454468,3.4257872104644775
963376525523992396082901922234697807896898387772937598784575747250057156800817292020341148054581596134662820243306629560124747396326256451775914573243762855571616743902978938979924028330851886899590998906113076388105693927135235263192919641560767458919909158367859037783781357309298442180358840326652696801356520645396057509968841000407043053614375168960314703778438808693555093128622261976890229909775095941497760949920136785258359762116556872416639755049387129,0.7627730369567871,14.004222631454468,3.4240646362304688
1079649953439468365314986925457594835099839752638757012243970724484017434478942474667470921285225918820431813224347410220879596543851505888663932751083971492853465787586525548998450369502521451668302990015522957078057665412520698221239363866298241441708791952944617737064521633371925573660867031117248561166222927788988097357354983352458977557483643220080365041755589972743757194905990789109209452155548024037842060118075726532533400247890718054569840565450232961,0.7641940116882324,14.004222631454468,3.4215097427368164
945044677371883849063205588467508983685821649189923767556289752799324954570261697153022013676425040098802123794483158984824478947775537684182501976510195570559899436427713826751082295953196274586212287380044886067338449023360107993161798285073461890310576660533917479782345729741494385289238119339456647047387089777466992138992403234566092524802762165194948089940064574703180783539055570424956079773731503441450388651511219264062157307116250611030209479165913989,0.7683899402618408,14.004222631454468,3.428340435028076
1413716161409993278068639004926968315108317800655430889181879501916925073606230692740260900870560751768821596840250245502718025126673846337719397837772374270021182634650308798975925378434047290981656215238502117594404235855880601765497884634472467887238015974004011997209589527525962467401045380276286632181465449852228995511314625705121659566815259158216145419280709479151932675659707232090055958955515715877551628484354755980259332514739081994383410493973466647,0.7625641822814941,14.004222631454468,3.414698600769043
2313911303744311016319687516031601503997166090485370036584683037164111420919198468536455137624605761337717200583917142496265398827030212934989293406641989529364525411147150636907602795446195538293873475448452778280847842342304749436253913244214486016757286425108422305207430568267143252468135874365426938984224308755840041123762249641847757756999711984374540353172482588042300002753170125043808485558672276776071937494798658311235355496884868033970826195935691163,0.7644481658935547,14.004222631454468,3.4288034439086914
2012208875272214555360083862506663544757776499388362438022564475424967720345614259572900092675082525325217487573337165182448691297458959330855504563724094500690226434445891127160465817183255179866600626382621749812357126418163648703789076312881000778882988296809166648120684730699049990684069522899526781702012048695659855622673441305293145490131736450365722421351866740874969334440492956970935195013445591011141543047018129454316757405697999981606749828908814271,0.7714669704437256,14.004222631454468,3.4199397563934326
1604966519888153028451188033202150008205345278275268133312990450600756414285997023537134924019750140122067721086858960092144009916140668269073053930278911059652561268572569281979509990136829849969662699219607962042236463378538130853098218518146681808031480613882386932043142914165762120259712049563133173383734515594914042112388409268492488432155745425830735405540620744812288373464968696623007662656906313514508036976060269644935005459024594644975844750732280063,0.7668600082397461,14.004222631454468,3.425133466720581
903905301742682225018464597014956879519478331493377953474905420544197664304417801843941782667954477125283455710146935474502270878643094866253925121614121689199700321167536924992058837686820766482502115410104194403783366564538587248173847763894282082903153702120363445051740649000468569560644157882712199122530655945587924560071854345440107035965429186965007781808863555856568380048212372143159107733276098266898024357131791135950257886391757626158080199970539637,0.766791820526123,14.004222631454468,3.424023389816284
1932749027902755061964842533073569812713508982353599959231696212290612643900769923530968713179175283336458710585050707180768688523384635997194731190500081887971983416514158339869205958173909264058216816094421094652110656153994840708647977729473037075017096680883091063355852326106693998065517252549099788274351401889893688927068752584638227188000826172625992641025582103064501526804214228564874172921410359717806435876100246858898729157445162996320383511592828073,0.7651572227478027,14.004222631454468,3.4282026290893555
